step_index,original_time_index,v,CA_feed_measured,CB_feed_measured,CC_feed_measured,T_feed_measured,F_A_feed,F_B_feed,F_C_feed,F_feed,z_A,z_B,z_C,P_cooler,T_cooler_out,beta_cooler,UA_required,Q_cooler,x_A_cooler,x_B_cooler,x_C_cooler,y_A_cooler,y_B_cooler,y_C_cooler,P_flash,T_flash_true,beta_flash,phase_state,K_A_flash,K_B_flash,K_C_flash,F_vap_true,F_vap_measured,F_liq_true,F_liq_measured,y_A_true,y_B_true,y_C_true,y_A_measured,y_B_measured,y_C_measured,x_A_true,x_B_true,x_C_true,x_A_measured,x_B_measured,x_C_measured,T_vap_true,T_vap_measured,T_liq_true,T_liq_measured
422,422.0,0.000873,29.42207558093785,30.626047664332177,35.30611430149207,1332.358895661268,0.02568547198215874,0.02673653961096199,0.03082223778520258,0.08324424937832331,0.30855551193001934,0.32118182109434873,0.3702626669756319,2.0,363.22967077711803,0.35000000000582077,11.013404914106534,5314.056198344835,0.42912301828527516,0.09468775782915627,0.4761892238855685,0.08464442870198917,0.7418136528666285,0.1735419184313823,2.0,363.22967077711803,0.23291038660681807,two-phase,0.075,6.0,0.175,0.019388450305499655,0.019353876800429125,0.06385579907282365,0.06387863886072095,0.029496438209725646,0.8902955374549681,0.08020802433530626,0.030351378224361545,0.888699104897564,0.08094951687807457,0.3932858427953621,0.1483825895754583,0.45833156762917954,0.3944671239962703,0.148383791672054,0.4571490843316756,363.22967077711803,363.08749804241427,363.22967077711803,363.24838497579503
423,423.0,0.000873,30.681028542775103,31.34909441074525,34.93986747523694,1323.8990514601553,0.026784537917842664,0.0273677594205806,0.030502504305881844,0.08465480164430511,0.31639714933576374,0.3232865577498129,0.3603162929144233,2.0,362.8339980696122,0.35000000000582077,11.23653575169103,5392.358949217513,0.44046932786546245,0.09553102581392794,0.4639996463206097,0.08597738921252561,0.7462611170531733,0.16776149373430105,2.0,362.8339980696122,0.23518933975719847,two-phase,0.075,6.0,0.175,0.019909906906000717,0.019821474873592402,0.06474489473830439,0.06463389947966885,0.030327548628531383,0.8914369766539292,0.07823547471753947,0.031110107021747324,0.8919188107496558,0.07697108222859687,0.4043673150397242,0.14857282943961697,0.44705985552065886,0.40436859252108726,0.14915768018968337,0.4464737272892293,362.8339980696122,362.76443015766057,362.8339980696122,362.70249260870844
424,424.0,0.000873,34.838796315570185,30.11203364573344,33.982800750352425,1315.4557731123848,0.03041426918349277,0.026287805372725292,0.029666985055057667,0.08636905961127572,0.3521431091224027,0.3043660020271119,0.3434908888504855,2.0,369.6467567406238,0.35000000000582077,11.328635966362235,5541.968577037845,0.4813581797603756,0.0864416916587794,0.4322001285808449,0.11217226365558898,0.7090825784191906,0.17874515792522042,2.0,369.6467567406238,0.20822058760677464,two-phase,0.075,6.0,0.175,0.017983816343304378,0.017935900234962925,0.06838524326797134,0.0683511550346435,0.032711005019025303,0.8947103931587822,0.07257860182219242,0.03306335835111842,0.8934187884243293,0.07351785322455236,0.4361467335860505,0.149118398859471,0.41473486755447847,0.4360513135387571,0.1497771832381187,0.4141715032231243,369.6467567406238,369.5463679270227,369.6467567406238,369.50524006327555
425,425.0,0.000873,38.73076677749607,29.69200447720006,33.19546886533921,1306.761580814813,0.03381195939675407,0.025921119908595653,0.02897964431944113,0.08871272362479085,0.3811399088563806,0.2921916817505079,0.3266684093931115,2.0,373.977490175424,0.35000000000582077,11.580024283714232,5719.807843427199,0.5143732639368251,0.08096374615306452,0.4046629899101104,0.13370653513923197,0.6844721335685022,0.1818213312922658,2.0,373.977490175424,0.19069475078140385,two-phase,0.075,6.0,0.175,0.01691705072276905,0.01689888096335379,0.0717956729020218,0.0722010689381524,0.03470767104354405,0.8974525954210817,0.06783973353537419,0.0338181152190658,0.8977876719005304,0.06839421288040387,0.4627689472381965,0.1495754325672527,0.38765562019455085,0.4608368347418605,0.14866241137672404,0.3905007538814156,373.977490175424,374.0502435447866,373.977490175424,374.0897461624389
426,426.0,0.000873,42.11928688201719,29.57237893341134,32.82094630374535,1298.3135552412757,0.036770137448001006,0.0258166868088681,0.02865268612316969,0.0912395103800388,0.4030067379235466,0.2829551221979839,0.31403813987846946,2.0,377.1320618994306,0.35000000000582077,11.86381691357972,5893.4369008269505,0.5385188797132571,0.07703039372753528,0.3844507265592075,0.15134133174642828,0.6653867607802267,0.1832719074733449,2.0,377.1320618994306,0.17750354085001163,two-phase,0.075,6.0,0.175,0.016195336157878278,0.016234379146439094,0.07504417422216052,0.07500596477624595,0.03616316313801729,0.8994515545147683,0.0643852823472143,0.036149177657114895,0.8989878302254666,0.06486299211741853,0.48217550848135915,0.14990859241118826,0.36791589910745254,0.4822536983463223,0.1481163240550733,0.36962997759860444,377.1320618994306,377.1491270936056,377.1320618994306,377.2516603172688
427,427.0,0.000873,48.412223970730025,28.291126997815844,32.6997145157222,1289.6361966534682,0.04226387152644731,0.024698153869093232,0.02854685077222548,0.09550887616776602,0.44251249959437017,0.2585953773103739,0.298892123095256,2.0,384.418562046079,0.35000000000582077,12.293783914014362,6211.828306840129,0.5767821456236603,0.06764029542394545,0.35557755895239435,0.1931545855440344,0.6132262436651096,0.19361917079085603,2.0,384.418562046079,0.1438904473616276,two-phase,0.075,6.0,0.175,0.013742814918786143,0.013813759582708779,0.08176606124897987,0.08186756375283506,0.038283984674679784,0.9023642708003904,0.05935174452492989,0.036484318014000046,0.9027243519408328,0.06079133004516716,0.5104531290029426,0.1503940451355233,0.33915282586153406,0.5097552461630237,0.15128790046187857,0.3389568533750977,384.418562046079,384.27951080271595,384.418562046079,384.45085296911947
428,428.0,0.000873,53.61601750878407,28.537025596937,30.771699228863906,1282.5922329975965,0.04680678328516849,0.024912823346126,0.026863693426798188,0.09858330005809268,0.4747942426109333,0.2527083525449594,0.2724974048441073,2.0,386.73942526587314,0.35000000000582077,12.76014549474692,6463.90856052228,0.6136129223526346,0.06528041930981356,0.32110665833755175,0.21698812309487614,0.6007887999759272,0.18222307692919676,2.0,386.73942526587314,0.13483860084670596,two-phase,0.075,6.0,0.175,0.013292834246684204,0.013237714917335991,0.08529046581140848,0.08523103473337965,0.0406838958137613,0.9056602861045805,0.05365581808165823,0.04249688288157842,0.904191608792829,0.05331150832559252,0.5424519442088453,0.15094338102448715,0.30660467476666753,0.5420870423935772,0.151076895901894,0.3068360617045287,386.73942526587314,386.720550844572,386.73942526587314,386.8889959379911
429,429.0,0.000873,58.43628051343911,26.988797241398533,31.09045285584279,1275.3763926698402,0.05101487288823234,0.02356121999174092,0.027141965343150755,0.10171805822312402,0.501532115136611,0.2316326166987785,0.26683526816461045,2.0,392.19167841541935,0.35000000000582077,13.04855928245177,6684.361359370643,0.634608217711104,0.0581336377430484,0.30725814454584754,0.25439078178843516,0.5538450061821846,0.19176421202938024,2.0,392.19167841541935,0.10643066270858981,two-phase,0.075,6.0,0.175,0.010825920346118012,0.01083867850276146,0.09089213787700601,0.0909127831048303,0.041722411775226835,0.9070865741115198,0.05119101411325334,0.041709519740747956,0.9076597236437222,0.050630756615529834,0.5562988236685193,0.15118109568493487,0.2925200806465458,0.5576460461601772,0.15189872015062042,0.2904552336892023,392.19167841541935,392.0422671818475,392.19167841541935,392.2973394003235
430,430.0,0.000873,63.868946018688135,26.452548660546032,30.27772805315616,1269.3424501417692,0.05575758987431474,0.023093074980656686,0.026432456590405325,0.10528312144537676,0.529596663822729,0.21934261317126594,0.25106072300600507,2.0,395.5227492526356,0.35000000000582077,13.505816356204965,6955.6684093839085,0.6609922304509159,0.05410386474622259,0.28490390480286154,0.2855763258032511,0.5262145745266561,0.1882090996700929,2.0,395.5227492526356,0.08947884853114374,two-phase,0.075,6.0,0.175,0.009420612476696878,0.009391204793049541,0.09586250896867989,0.09586423929092668,0.043303926343730634,0.9092586112831904,0.047437462373078915,0.04279721042319847,0.9101728986539673,0.04702989092283425,0.5773856845691844,0.15154310187688594,0.27107121355392955,0.5762241947722395,0.15225964985332266,0.2715161553744378,395.5227492526356,395.51743360382864,395.5227492526356,395.59111212558355
431,431.0,0.000873,69.09912244445877,26.494132142578216,29.992618444132265,1262.2111214987535,0.06032353389401251,0.02312937736047078,0.026183555901727468,0.10963646715621075,0.5502141345731538,0.2109642709256209,0.23882159450122528,2.0,397.7495958888202,0.35000000000582077,14.056400447046176,7254.060724920971,0.6802272688133733,0.05144485238888609,0.26832787879774067,0.3087611709883375,0.5072146196315925,0.18402420938006997,2.0,397.7495958888202,0.07793117026449181,two-phase,0.075,6.0,0.175,0.008544098189148025,0.008556265764749823,0.10109236896706272,0.10122833539274524,0.04447187441502718,0.9108626601583455,0.0446654654266274,0.04523597250560383,0.9102285472079317,0.04453548028646453,0.5929583255913791,0.15181044337449243,0.2552312310341284,0.5915461562869836,0.15272094222793592,0.2557329014850805,397.7495958888202,397.5840586384215,397.7495958888202,397.6584647399468
432,432.0,0.000873,72.58641335055982,25.651716028066343,28.41932257130908,1256.7417088916138,0.06336793885503872,0.022393948092501916,0.024810068604752825,0.11057195555229346,0.5730923228998128,0.202528281069525,0.22437939603066215,2.0,399.97835199616463,0.35000000000582077,14.194299662618636,7344.024958707001,0.7016104458080331,0.04883003386357029,0.24955952032839676,0.3344158089320242,0.4879678830179154,0.1776163080500604,2.0,399.97835199616463,0.06628825262305327,two-phase,0.075,6.0,0.175,0.007329621722675446,0.007326739275988145,0.10324233382961802,0.10360326103841541,0.04578958758397548,0.912672394972245,0.04153801744377959,0.044212926647306916,0.9133302127321461,0.04245686062054697,0.6105278344771501,0.15211206583472284,0.2373600996881271,0.6122951133500055,0.15116326699980118,0.2365416196501934,399.97835199616463,400.03123474550307,399.97835199616463,400.15149487126786
433,433.0,0.000873,78.50909366420942,24.21040568983893,27.992452079548613,1252.9369494636685,0.06853843876885482,0.021135684167229385,0.024437410665445938,0.11411153360153015,0.6006267430265767,0.1852195260212152,0.21415373095220808,2.0,403.8907106811897,0.35000000000582077,14.629485857487644,7623.275224242146,0.7223161783060692,0.04378629042018372,0.233897531273747,0.374632077511687,0.4478812492754296,0.17748667321288344,2.0,403.8907106811897,0.04311743032303639,two-phase,0.075,6.0,0.175,0.004920196099118802,0.004893170852012235,0.10919133750241135,0.1097309809643866,0.04691827658176087,0.91422252578806,0.038859197630179046,0.04692081743902915,0.9149260885235523,0.038153094037418664,0.6255770211267042,0.15237042097358133,0.22205255789971437,0.626327116294328,0.15213675646056976,0.22153612724510235,403.8907106811897,403.92850694379314,403.8907106811897,403.9443408244105
434,434.0,0.000873,80.7926851489038,23.42056651522187,27.0569424525486,1248.7902862753274,0.07053201413499302,0.020446154567788692,0.02362071076107493,0.11459887946385665,0.6154686194574714,0.17841496063002263,0.20611641991250593,2.0,405.46365195336125,0.35000000000582077,14.692418377938687,7667.801876529276,0.7347004747412726,0.04184881558863404,0.2234507096700934,0.39403803107777957,0.43203780141600684,0.1739241675062135,2.0,405.46365195336125,0.03392668333253823,two-phase,0.075,6.0,0.175,0.0038879598938339833,0.0038987874382523384,0.11071091957002266,0.11081375454197918,0.04765568587034654,0.9152352767326881,0.03710903739696538,0.04738464223370867,0.914563867102074,0.0380514906642174,0.6354091449410618,0.15253921278952742,0.21205164226941078,0.6344406784084712,0.15253588738619345,0.21302343420533532,405.46365195336125,405.65444680269593,405.46365195336125,405.42506807590007
435,435.0,0.000873,84.76477649671008,23.357812843820785,26.91428963765802,1244.2801503787218,0.0739996498816279,0.020391370612655543,0.02349617485367545,0.11788719534795888,0.6277157554152393,0.17297358336898125,0.1993106612157795,2.0,406.7049671554114,0.35000000000582077,15.10840368325036,7889.873907472014,0.7448796178276845,0.04032404898124296,0.21479633319107255,0.41012572522504764,0.4193227186555707,0.17055155611938158,2.0,406.7049671554114,0.026584913983242586,two-phase,0.075,6.0,0.175,0.0031340209480512026,0.0031283326933286173,0.11475317439990768,0.11495613152979818,0.048265582791231595,0.9160729034209959,0.03566151378777251,0.04579144767519933,0.9182694218127615,0.03593913051203919,0.6435411039428136,0.15267881725100244,0.2037800788061839,0.6421132636712784,0.154389479120767,0.20349725720795458,406.7049671554114,406.78975448436114,406.7049671554114,406.6381401548809
436,436.0,0.000873,88.60153472241363,22.93139703954612,26.366889702511106,1242.0275848001577,0.0773491398126671,0.02001910961552376,0.023018294710292195,0.12038654413848306,0.6425065223542826,0.16629025908821984,0.1912032185574975,2.0,408.19409983768963,0.35000000000582077,15.44662610472401,8083.018426165132,0.7569298077415814,0.038482975006630456,0.20458721725178816,0.4300061352107553,0.4036466438063539,0.16634722098289076,2.0,408.19409983768963,0.017595389246707782,two-phase,0.075,6.0,0.175,0.0021182481041825767,0.0021148553046793045,0.11826829603430047,0.1178599636808973,0.0489852602944091,0.9170613016927535,0.03395343801283738,0.04885844753679461,0.9169401391994179,0.03420141326378753,0.6531368039285751,0.15284355028285582,0.19401964578856915,0.6528747374894233,0.15274162025698415,0.1943836422535925,408.19409983768963,408.15180841210736,408.19409983768963,408.219778215841
437,437.0,0.000873,91.17878235664512,22.28682446046629,25.36261360160908,1239.1087879478507,0.07959907699735118,0.019456397753987068,0.022141561674204727,0.12119703642554297,0.6567741204320011,0.1605352600015104,0.18269061956648855,2.0,409.4841235628928,0.35000000000582077,15.56896787349346,8157.458661239609,0.7688243314943334,0.036917363036899686,0.1942583054687669,0.4486808713204547,0.3901113543597101,0.16120777431983513,2.0,409.4841235628928,0.009836943383561447,two-phase,0.075,6.0,0.175,0.0011922083855735006,0.0011883822821878195,0.12000482803996947,0.11997319113988257,0.04971038237877623,0.9180571775321086,0.032232440089115036,0.04945879264244955,0.918519774548707,0.032021432808843425,0.6628050984432241,0.1530095296024299,0.18418537195434595,0.661956389123776,0.15411570638210675,0.1839279044941173,409.4841235628928,409.5659305722203,409.4841235628928,409.31701765440897
438,438.0,0.000873,94.81027812363658,22.067271755754405,24.44651103424136,1235.7886373121542,0.08276937280193473,0.019264728242773595,0.021341804132892706,0.12337590517760104,0.6708714532451637,0.1561466010323636,0.17298194572247258,2.0,410.52023432490734,0.35000000000582077,15.875178390147608,8322.080444153664,0.7812671177502817,0.03572737358392549,0.18300550866579296,0.46585093345401546,0.37978230914645156,0.154366757399533,2.0,410.52023432490734,0.003860992466798052,two-phase,0.075,6.0,0.175,0.0004763534404751084,0.0004754184302054221,0.12289955173712593,0.12324623519833793,0.050495700249305386,0.9191357256588156,0.030368574091878996,0.0516261706676054,0.9180787842191092,0.03029504511328534,0.6732760033036541,0.153189287605157,0.17353470909118882,0.6733854874895209,0.15346750438057347,0.17314700812990583,410.52023432490734,410.3804679368128,410.52023432490734,410.5902016524426
439,439.0,0.000873,97.14956570688028,20.537792815293653,24.167919173967668,1233.1162680681005,0.08481157086210649,0.01792949312775136,0.021098593438873773,0.12383965742873161,0.6848498503875031,0.14477989926667545,0.17037025034582146,2.0,412.6685880462034,0.35000000000582077,15.909321242139773,8367.23507770097,0.7888744802459452,0.03278396045405971,0.17834155929999523,0.4916612520829584,0.3527723570572369,0.15556639085980456,2.0,412.6685880462034,0.0,liquid,0.075,6.0,0.175,0.0,1.2836713220847517e-15,0.12383965742873161,0.12416138120730842,0.054075180355612325,0.9145361320041805,0.031388687640207164,0.054180319515323365,0.9147761089246916,0.03104357155998499,0.6848498503875031,0.14477989926667545,0.17037025034582146,0.6836353200327712,0.14666683594049093,0.1696978440267378,412.6685880462034,412.5723407858353,412.6685880462034,412.573230964734
